time,comp_sss
2022-01-20T00:00:00.000Z,39.02928543
2022-01-27T00:00:00.000Z,39.05381012
2022-02-03T00:00:00.000Z,39.13129807
2022-02-10T00:00:00.000Z,38.97496033
2022-02-17T00:00:00.000Z,39.22245026
2022-02-24T00:00:00.000Z,39.31151199
2022-03-03T00:00:00.000Z,38.5619278
2022-03-10T00:00:00.000Z,38.76424789
2022-03-17T00:00:00.000Z,38.67941284
2022-03-24T00:00:00.000Z,38.48966217
2022-03-31T00:00:00.000Z,38.65774918
2022-04-07T00:00:00.000Z,38.0800972
2022-04-14T00:00:00.000Z,37.8614502
2022-04-21T00:00:00.000Z,38.33311844
2022-04-28T00:00:00.000Z,38.59912491
2022-05-05T00:00:00.000Z,38.47200394
2022-05-12T00:00:00.000Z,38.52812195
2022-05-19T00:00:00.000Z,38.47314453
2022-05-26T00:00:00.000Z,38.71272278
2022-06-02T00:00:00.000Z,38.91731644
2022-06-09T00:00:00.000Z,38.65855789
2022-06-16T00:00:00.000Z,39.0136261
2022-06-23T00:00:00.000Z,38.74903107
2022-06-30T00:00:00.000Z,38.40866852
2022-07-07T00:00:00.000Z,38.96446991
2022-07-14T00:00:00.000Z,38.58753204
2022-07-21T00:00:00.000Z,38.48843384
2022-07-28T00:00:00.000Z,38.76407623
2022-08-04T00:00:00.000Z,38.59083176
2022-08-11T00:00:00.000Z,38.75961304
2022-08-18T00:00:00.000Z,39.26179504
2022-08-25T00:00:00.000Z,38.70807648
2022-09-01T00:00:00.000Z,39.10397339
2022-09-08T00:00:00.000Z,39.21524048
2022-09-15T00:00:00.000Z,39.26119614
2022-09-22T00:00:00.000Z,38.98336792
2022-09-29T00:00:00.000Z,39.46404266
2022-10-06T00:00:00.000Z,38.81259537
2022-10-13T00:00:00.000Z,38.77610397
2022-10-20T00:00:00.000Z,39.21749496
2022-10-27T00:00:00.000Z,39.18731308
2022-11-03T00:00:00.000Z,38.99610519
2022-11-10T00:00:00.000Z,39.40462875
2022-11-17T00:00:00.000Z,39.32068634
2022-11-24T00:00:00.000Z,38.96089172
2022-12-01T00:00:00.000Z,38.75991058
2022-12-08T00:00:00.000Z,38.65956879
2022-12-15T00:00:00.000Z,38.5496521
2022-12-22T00:00:00.000Z,38.68610764
2022-12-29T00:00:00.000Z,39.17396545
2023-01-05T00:00:00.000Z,39.3227005
2023-01-12T00:00:00.000Z,39.20200729
2023-01-19T00:00:00.000Z,39.16459656
2023-01-26T00:00:00.000Z,39.06689835
2023-02-02T00:00:00.000Z,39.12272644
2023-02-09T00:00:00.000Z,39.30699158
2023-02-16T00:00:00.000Z,39.16519165
2023-02-23T00:00:00.000Z,39.16044235
2023-03-02T00:00:00.000Z,38.70803833
2023-03-09T00:00:00.000Z,38.86780167
2023-03-16T00:00:00.000Z,38.97813797
2023-03-23T00:00:00.000Z,38.85858154
2023-03-30T00:00:00.000Z,38.45279312
2023-04-06T00:00:00.000Z,38.26964951
2023-04-13T00:00:00.000Z,38.47524261
2023-04-20T00:00:00.000Z,38.32360458
2023-04-27T00:00:00.000Z,38.62089539
2023-05-04T00:00:00.000Z,38.79433823
2023-05-11T00:00:00.000Z,39.13902283
2023-05-18T00:00:00.000Z,39.00140762
2023-05-25T00:00:00.000Z,38.23661041
2023-06-01T00:00:00.000Z,38.30117035
2023-06-08T00:00:00.000Z,38.13065338
2023-06-15T00:00:00.000Z,38.32209396
2023-06-22T00:00:00.000Z,38.96813202
2023-06-29T00:00:00.000Z,38.87517929
2023-07-06T00:00:00.000Z,38.11533356
2023-07-13T00:00:00.000Z,38.72581482
2023-07-20T00:00:00.000Z,38.76317596
2023-07-27T00:00:00.000Z,39.14213943
2023-08-03T00:00:00.000Z,39.2556572
2023-08-10T00:00:00.000Z,38.89017487
2023-08-17T00:00:00.000Z,38.92052078
2023-08-24T00:00:00.000Z,39.47141266
2023-08-31T00:00:00.000Z,39.59701157
2023-09-07T00:00:00.000Z,39.77200317
2023-09-14T00:00:00.000Z,39.80689621
2023-09-21T00:00:00.000Z,39.5270195
2023-09-28T00:00:00.000Z,39.27136993
2023-10-05T00:00:00.000Z,39.49635696
2023-10-12T00:00:00.000Z,39.36520004
2023-10-19T00:00:00.000Z,39.30810928
2023-10-26T00:00:00.000Z,39.02748108
2023-11-02T00:00:00.000Z,39.28958893
2023-11-09T00:00:00.000Z,39.57344055
2023-11-16T00:00:00.000Z,39.5812149
2023-11-23T00:00:00.000Z,39.53818893
2023-11-30T00:00:00.000Z,39.23170471
2023-12-07T00:00:00.000Z,39.33161926
2023-12-14T00:00:00.000Z,39.6930542
2023-12-21T00:00:00.000Z,39.6983757
2023-12-28T00:00:00.000Z,39.33269119
2024-01-04T00:00:00.000Z,38.89736557
2024-01-11T00:00:00.000Z,38.94159698
2024-01-18T00:00:00.000Z,39.17175293
2024-01-25T00:00:00.000Z,39.22986603
2024-02-01T00:00:00.000Z,39.8915863
2024-02-08T00:00:00.000Z,39.61881256
2024-02-15T00:00:00.000Z,39.24450684
2024-02-22T00:00:00.000Z,39.00294113
2024-02-29T00:00:00.000Z,38.98768616
2024-03-07T00:00:00.000Z,39.24999237
2024-03-14T00:00:00.000Z,39.68867111
2024-03-21T00:00:00.000Z,39.02025223
2024-03-28T00:00:00.000Z,38.71615601
2024-04-04T00:00:00.000Z,39.08083344
2024-04-11T00:00:00.000Z,38.67818069
2024-04-18T00:00:00.000Z,38.7015152
2024-04-25T00:00:00.000Z,38.79380417
2024-05-02T00:00:00.000Z,38.93207169
2024-05-09T00:00:00.000Z,39.05182266
2024-05-16T00:00:00.000Z,39.22176743
2024-05-23T00:00:00.000Z,39.10944366
2024-05-30T00:00:00.000Z,39.11237335
2024-06-06T00:00:00.000Z,38.70692444
2024-06-13T00:00:00.000Z,38.65578461
2024-06-20T00:00:00.000Z,38.69857025
2024-06-27T00:00:00.000Z,38.31914902
2024-07-04T00:00:00.000Z,38.70188522
2024-07-11T00:00:00.000Z,38.61730576
2024-07-18T00:00:00.000Z,38.50074005
2024-07-25T00:00:00.000Z,38.30223846
2024-08-01T00:00:00.000Z,38.83720016
2024-08-08T00:00:00.000Z,38.88378906
2024-08-15T00:00:00.000Z,39.27674103
2024-08-22T00:00:00.000Z,39.28806305
2024-08-29T00:00:00.000Z,40.08496857
2024-09-05T00:00:00.000Z,40.14326859
2024-09-12T00:00:00.000Z,39.47994614
2024-09-19T00:00:00.000Z,39.57226944
2024-09-26T00:00:00.000Z,39.2543602
2024-10-03T00:00:00.000Z,39.21014786
2024-10-10T00:00:00.000Z,39.65590286
2024-10-17T00:00:00.000Z,39.40909195
2024-10-24T00:00:00.000Z,39.25629425
2024-10-31T00:00:00.000Z,39.08565521
2024-11-07T00:00:00.000Z,38.93413925
2024-11-14T00:00:00.000Z,38.85907364
2024-11-21T00:00:00.000Z,39.30585861
2024-11-28T00:00:00.000Z,39.25971985
2024-12-05T00:00:00.000Z,39.16181183
2024-12-12T00:00:00.000Z,39.42921066
2024-12-19T00:00:00.000Z,39.17989349
2024-12-26T00:00:00.000Z,39.24514389
2025-01-02T00:00:00.000Z,39.04846573
